customer_id,age,annual_premium,policy_tenure,vehicle_type,gender,region,last_interaction_date,num_complaints,total_claims,income_group,renewal_prob_synthetic,renewed
7132,62,4933.382832582602,3,Truck,Male,North,2025-06-20 22:58:18.138915,2,5,High,0.3241892092203702,0
7133,30,30611.41254185963,3,Car,Female,North,2024-11-05 22:58:18.138917,4,3,High,0.45152725089738066,0
7134,22,19167.572258350083,2,Car,Male,South,2024-12-05 22:58:18.138919,2,4,Medium,0.5920767815015295,1
7135,42,20918.733554118735,5,Bike,Female,West,2025-09-06 22:58:18.138920,1,4,High,0.6299726982415759,1
7136,37,57733.211030367565,4,Truck,Male,East,2025-04-12 22:58:18.138923,2,1,Low,0.8526488985081302,1
7137,35,12596.299137260201,6,Bike,Female,North,2024-11-10 22:58:18.138925,0,5,Low,0.41365432824497167,0
7138,64,20052.224649558622,5,Truck,Male,South,2024-11-15 22:58:18.138927,0,4,Low,0.2765064411279468,0
7139,35,31573.76939239056,6,Bike,Male,East,2025-03-20 22:58:18.138929,1,0,High,0.5763606939029617,1
7140,19,52055.56299267817,4,Truck,Male,South,2024-11-16 22:58:18.138930,4,8,High,0.24661768646763121,0
7141,27,26166.864825969486,3,Bike,Female,East,2025-05-25 22:58:18.138932,3,6,Low,0.31593330260417235,0
7142,62,45144.18629151392,1,Truck,Male,West,2025-05-11 22:58:18.138934,3,1,Medium,0.5878946531332094,1
7143,67,51669.69769645854,5,Bike,Male,West,2025-09-04 22:58:18.138935,3,5,Medium,0.8471304368070238,1
7144,64,19980.94863766724,6,Car,Female,East,2025-03-02 22:58:18.138937,4,0,Medium,0.33688392671527945,0
7145,29,24779.510645245176,5,Truck,Male,East,2025-07-27 22:58:18.138938,0,1,Medium,0.45374872424449053,0
7146,64,22680.26097392466,5,Car,Male,South,2025-03-08 22:58:18.138940,0,6,High,0.5099981198345991,1
7147,30,50305.636899839425,6,Bike,Male,East,2025-09-27 22:58:18.138942,0,2,Medium,0.8674496226745152,1
7148,67,4572.117993308867,4,Truck,Male,North,2025-04-18 22:58:18.138943,1,6,Low,0.7149304906379506,1
7149,64,19888.423152063442,4,Bike,Male,East,2025-07-04 22:58:18.138945,0,5,High,0.43250655268771865,0
7150,28,41405.696340517534,8,Bike,Male,East,2025-01-12 22:58:18.138946,0,4,High,0.38995653447544854,0
7151,36,34795.722974789875,8,Car,Male,West,2025-10-27 22:58:18.138948,0,9,Low,0.5629532906092782,1
7152,52,27304.78283903427,3,Truck,Female,West,2025-07-31 22:58:18.138950,3,8,Low,0.46696449381901506,0
7153,56,33316.99717884029,7,Bike,Male,South,2024-12-04 22:58:18.138951,2,9,Medium,0.6317587679219001,1
7154,43,13459.90597804246,5,Car,Female,East,2025-07-25 22:58:18.138953,0,4,High,0.5743287521600022,1
7155,63,26981.564053264603,5,Car,Male,North,2025-03-13 22:58:18.138955,2,4,Medium,0.22363569901474092,0
7156,31,31098.773082228246,3,Car,Female,North,2025-01-15 22:58:18.138956,0,7,Medium,0.2521326695297608,0
7157,62,54268.9690733669,2,Car,Female,East,2025-03-04 22:58:18.138958,3,6,High,0.2938347680465182,0
7158,61,17128.439442630628,3,Bike,Male,South,2024-11-13 22:58:18.138960,3,0,Low,0.6555244874021011,1
7159,41,52334.05312556609,7,Bike,Female,North,2024-12-10 22:58:18.138961,2,9,High,0.8840753526296192,1
7160,58,39366.00124790695,3,Bike,Male,South,2025-02-27 22:58:18.138963,3,1,Low,0.5168343977561034,1
7161,18,3179.768201920857,2,Truck,Female,East,2025-01-28 22:58:18.138964,1,3,Low,0.30457711526513953,0
7162,68,44028.61754016483,4,Truck,Female,South,2025-01-10 22:58:18.138966,4,8,Medium,0.6270315361409116,1
7163,60,4062.008897845195,5,Car,Female,East,2025-02-07 22:58:18.138968,4,6,Medium,0.6377864991696123,1
7164,39,59848.10535520116,7,Bike,Female,West,2025-09-20 22:58:18.138969,0,1,Medium,0.7290288586023839,1
7165,40,52612.92788608948,1,Car,Male,East,2025-03-11 22:58:18.138971,3,7,High,0.6968808922382295,1
7166,36,19245.937357322648,8,Bike,Male,South,2025-05-17 22:58:18.138973,4,0,High,0.6814897142134855,1
7167,35,16929.851351408914,3,Truck,Female,North,2025-02-14 22:58:18.138974,2,7,Low,0.70738774880246,1
7168,29,24123.582762125316,6,Car,Female,East,2025-10-13 22:58:18.138976,2,4,Low,0.7734575606707379,1
7169,45,22657.683988237695,4,Bike,Male,East,2025-03-22 22:58:18.138978,2,0,High,0.8268205959886303,1
7170,45,23595.5934663521,5,Bike,Female,East,2025-10-22 22:58:18.138979,0,2,High,0.20238431863561637,0
7171,50,20460.039674929863,6,Bike,Female,West,2024-12-03 22:58:18.138981,4,6,Low,0.6663539531876814,1
7172,36,38025.737597203224,2,Car,Male,West,2024-11-12 22:58:18.138982,4,6,Low,0.8588492663550489,1
7173,45,11527.29249579619,3,Truck,Female,West,2025-01-02 22:58:18.138984,4,7,High,0.7305092484031777,1
7174,69,51066.914961868766,8,Bike,Female,North,2025-02-23 22:58:18.138986,2,3,Medium,0.2569576560279765,0
7175,66,49119.34407381629,8,Car,Female,North,2025-07-01 22:58:18.138987,2,5,High,0.7154208495309102,1
7176,54,29636.026055605686,1,Bike,Male,East,2025-07-24 22:58:18.138989,0,6,Medium,0.37681743129777634,0
7177,43,51458.33798615576,8,Car,Female,North,2025-06-06 22:58:18.138991,1,7,Medium,0.32883928226613124,0
7178,52,16334.41406175701,2,Truck,Female,South,2025-04-03 22:58:18.138992,4,2,High,0.34224073436154145,0
7179,51,3018.796430830083,8,Bike,Male,South,2024-12-03 22:58:18.138994,0,4,Low,0.8804941742869372,1
7180,52,37914.05965172974,5,Car,Male,West,2025-10-31 22:58:18.138996,2,7,Medium,0.6613794035549104,1
7181,57,28558.74560395349,1,Bike,Male,South,2025-04-17 22:58:18.138997,1,5,High,0.884498669231861,1
7182,33,34895.5436851605,8,Car,Male,South,2025-10-23 22:58:18.138999,3,0,Medium,0.7930366422152613,1
7183,55,54161.68572306738,5,Truck,Male,East,2025-03-13 22:58:18.139001,1,1,Medium,0.8474272398713965,1
7184,30,58255.68326682472,1,Truck,Female,West,2025-03-20 22:58:18.139002,0,2,Low,0.588457220520863,1
7185,40,38798.282105824976,4,Car,Female,West,2025-05-05 22:58:18.139004,1,6,Medium,0.44411821229040604,0
7186,39,46315.224211441426,1,Truck,Female,West,2024-11-27 22:58:18.139006,2,9,High,0.7169738779176993,1
7187,33,6860.889142255528,9,Bike,Female,South,2025-09-08 22:58:18.139007,1,2,Medium,0.21264595989329554,0
7188,45,11321.503923707325,2,Truck,Female,North,2025-05-02 22:58:18.139009,2,8,High,0.650624978081704,1
7189,65,44525.87868727264,8,Bike,Male,East,2025-07-04 22:58:18.139010,1,8,Medium,0.8695391988986414,1
7190,52,27019.196470504114,4,Truck,Male,North,2025-06-11 22:58:18.139012,0,7,Low,0.792104420078722,1
7191,62,27865.985683455532,9,Truck,Male,West,2025-10-01 22:58:18.139013,3,8,Low,0.33262489225153724,0
7192,63,19899.245534855323,2,Bike,Male,West,2025-08-17 22:58:18.139015,4,7,Medium,0.28962924250410466,0
7193,25,37226.67024170914,3,Truck,Female,South,2025-02-15 22:58:18.139016,1,8,Low,0.7785365124257166,1
7194,61,12739.572634139751,2,Bike,Male,East,2025-08-08 22:58:18.139018,3,3,Medium,0.23737340921281885,0
7195,39,38361.14420020594,5,Bike,Female,East,2025-08-26 22:58:18.139019,1,3,Medium,0.8967140227303461,1
7196,38,12080.333713843902,1,Truck,Female,East,2025-08-29 22:58:18.139021,3,4,Low,0.5271795714538378,1
7197,43,5701.910013163389,3,Truck,Male,South,2025-06-27 22:58:18.139023,2,6,Low,0.8493147896307855,1
7198,57,21160.74594454554,1,Bike,Female,North,2025-02-19 22:58:18.139025,3,8,Medium,0.7678940256352798,1
7199,38,15406.139836571165,8,Car,Male,East,2025-03-05 22:58:18.139026,4,3,High,0.6881603291928584,1
7200,42,53561.51503626728,4,Truck,Male,North,2024-11-30 22:58:18.139028,3,6,High,0.3440298021574798,0
7201,58,5187.300324380343,3,Truck,Male,South,2025-05-01 22:58:18.139030,4,5,Low,0.2599566542373622,0
7202,18,12243.594169299125,8,Car,Male,South,2024-11-14 22:58:18.139032,4,8,Low,0.6589665187133507,1
7203,23,33825.73712381687,9,Car,Male,North,2025-05-04 22:58:18.139034,3,8,High,0.33281862360274383,0
7204,40,29901.89706915347,8,Truck,Female,East,2025-02-10 22:58:18.139035,4,8,High,0.7800993119479749,1
7205,68,4659.4170657326895,6,Truck,Female,North,2025-07-12 22:58:18.139037,4,4,Medium,0.24696395072176147,0
7206,40,2420.6408248783796,3,Truck,Female,East,2024-12-10 22:58:18.139039,2,2,Low,0.5666981012885977,1
7207,60,59307.94063374669,8,Car,Male,West,2024-12-26 22:58:18.139040,0,5,Medium,0.49543396937273587,0
7208,60,40212.41262081261,5,Truck,Female,West,2025-10-23 22:58:18.139042,2,1,Medium,0.847404344524948,1
7209,40,23193.555592290297,5,Car,Female,East,2025-07-22 22:58:18.139044,0,6,High,0.8289523464795487,1
7210,49,29285.070364467996,9,Car,Female,North,2024-12-11 22:58:18.139045,0,6,Medium,0.7042097688030038,1
7211,47,17459.906986348644,1,Bike,Male,East,2024-11-28 22:58:18.139047,2,1,Low,0.728722062381528,1
7212,30,22002.679454206165,7,Car,Male,East,2025-05-07 22:58:18.139048,4,5,Low,0.6945724827256246,1
7213,60,39644.57910155641,8,Bike,Female,East,2024-12-29 22:58:18.139050,2,3,Low,0.6723594530051618,1
7214,35,53203.0843343075,3,Car,Female,West,2025-06-14 22:58:18.139052,4,6,Medium,0.8978616168495284,1
7215,40,12679.541338708723,8,Car,Female,South,2025-01-06 22:58:18.139053,2,7,Medium,0.7152472585601937,1
7216,32,50740.96731234849,1,Bike,Female,West,2025-09-14 22:58:18.139055,2,9,Low,0.8619069914503981,1
7217,50,9050.284512059607,8,Bike,Male,East,2025-08-04 22:58:18.139056,1,0,High,0.5060582113028986,1
7218,38,14469.54896812669,7,Bike,Female,North,2025-02-24 22:58:18.139058,3,4,High,0.8986871633194884,1
7219,56,4156.166706879467,4,Bike,Female,South,2025-10-23 22:58:18.139059,2,8,Low,0.6301256159128301,1
7220,40,10167.088001393968,7,Bike,Female,East,2025-04-16 22:58:18.139061,3,1,Medium,0.8334505986409579,1
7221,44,55203.582436914934,7,Bike,Male,South,2025-07-16 22:58:18.139062,4,3,Medium,0.2636467079767577,0
7222,62,28647.447303865956,1,Bike,Male,North,2025-10-24 22:58:18.139064,1,7,Medium,0.6273842955426938,1
7223,61,6504.619983144506,3,Car,Female,South,2025-08-11 22:58:18.139066,1,4,Medium,0.8949579116538009,1
7224,35,57664.156606259756,7,Car,Male,South,2025-08-24 22:58:18.139067,0,7,Low,0.24659351920912967,0
7225,41,52981.55385000171,5,Bike,Male,East,2025-08-08 22:58:18.139069,3,9,Medium,0.8629347729932937,1
7226,68,45771.586210352194,9,Truck,Male,North,2025-08-24 22:58:18.139071,1,9,Low,0.3021300777238159,0
7227,64,56141.42193295836,7,Bike,Female,North,2025-06-15 22:58:18.139072,4,0,Low,0.8972832252465401,1
7228,57,14767.50640847432,3,Truck,Male,West,2025-09-28 22:58:18.139074,0,6,Medium,0.40225781962358387,0
7229,68,50509.41899458501,1,Car,Female,South,2025-01-29 22:58:18.139075,1,5,High,0.7555504911130781,1
7230,59,42019.48938854976,5,Car,Male,East,2025-04-08 22:58:18.139081,4,1,Medium,0.21939761825783788,0
7231,24,52446.036474925924,5,Truck,Male,South,2025-08-24 22:58:18.139083,3,6,High,0.40075654591305504,0
7232,67,48220.87081307253,7,Car,Female,South,2025-02-22 22:58:18.139084,4,2,High,0.6222378119133963,1
7233,65,22096.71366425585,1,Bike,Female,South,2024-12-13 22:58:18.139086,4,3,Low,0.35907799702821286,0
7234,37,46915.115147000826,2,Truck,Male,East,2025-02-25 22:58:18.139087,4,5,High,0.7325223435212815,1
7235,44,17222.465573123638,6,Truck,Male,South,2025-10-05 22:58:18.139089,2,2,High,0.6729640133459704,1
7236,23,21058.34545562718,8,Car,Female,East,2024-11-23 22:58:18.139090,1,0,Low,0.8936170195678435,1
7237,44,8258.531598932615,4,Truck,Male,North,2025-09-22 22:58:18.139092,4,9,Medium,0.6090256155291442,1
7238,26,56234.44372686719,3,Truck,Female,South,2025-09-17 22:58:18.139093,0,0,High,0.737682407842347,1
7239,62,18878.19507721633,3,Truck,Female,West,2025-06-10 22:58:18.139095,2,5,Medium,0.25216746072005386,0
7240,48,32196.102979944208,3,Car,Female,North,2025-10-03 22:58:18.139096,4,3,Low,0.23009457616817272,0
7241,38,24697.304515039174,2,Truck,Male,West,2025-01-10 22:58:18.139098,4,6,High,0.6071530668846425,1
7242,43,57675.83099384309,1,Truck,Male,South,2025-06-26 22:58:18.139099,1,8,Low,0.889746220386509,1
7243,57,21432.85191443198,5,Bike,Female,North,2025-01-23 22:58:18.139101,2,7,Low,0.38815414833715917,0
7244,65,47155.657642515966,5,Bike,Male,East,2025-03-03 22:58:18.139102,4,2,Low,0.20119907423701924,0
7245,62,51614.13696860844,5,Truck,Female,South,2025-09-24 22:58:18.139104,4,6,High,0.4386412484676829,0
7246,30,27265.176853896024,4,Car,Male,South,2024-12-01 22:58:18.139105,3,0,Low,0.7173592849299606,1
7247,66,23933.96523827001,3,Truck,Male,East,2025-05-08 22:58:18.139107,0,1,Medium,0.7615900986512381,1
7248,40,45369.25761409242,3,Car,Male,West,2025-09-19 22:58:18.139108,0,8,Low,0.7467475686821343,1
7249,37,54947.966857761574,2,Bike,Male,North,2025-10-14 22:58:18.139110,1,9,High,0.25664640965813235,0
7250,54,45786.04051818982,5,Bike,Female,North,2025-10-13 22:58:18.139111,2,7,High,0.739580399926556,1
7251,45,15173.329204328205,4,Truck,Male,East,2025-01-07 22:58:18.139112,4,6,High,0.2571579944024437,0
7252,34,53521.84935138691,6,Car,Female,North,2025-09-21 22:58:18.139114,2,9,Medium,0.8910148359337489,1
7253,45,24479.736711336318,2,Car,Male,East,2025-01-20 22:58:18.139115,1,1,High,0.45933682435480966,0
7254,58,35421.30588312019,2,Car,Female,West,2024-11-16 22:58:18.139117,3,1,Medium,0.6854421438148406,1
7255,19,50223.26591897724,8,Truck,Male,West,2024-11-29 22:58:18.139118,1,6,Low,0.5391618843059132,1
7256,42,12926.896509228549,6,Car,Female,North,2025-06-03 22:58:18.139120,0,6,Medium,0.36845286848425995,0
7257,67,47501.587869298084,3,Bike,Male,East,2025-04-08 22:58:18.139121,3,5,Low,0.6275990448670963,1
7258,58,36577.4422788193,5,Car,Female,East,2025-08-17 22:58:18.139123,4,9,Low,0.2111450903776281,0
7259,23,53813.81522600128,3,Car,Male,East,2024-11-06 22:58:18.139124,1,4,Low,0.5536095419649716,1
7260,28,11974.283306925492,2,Truck,Male,East,2024-12-09 22:58:18.139126,2,5,High,0.22732765498091495,0
7261,55,26399.56974837385,3,Truck,Male,North,2025-01-26 22:58:18.139128,2,8,Medium,0.5974622242801091,1
7262,23,50304.89938627657,1,Truck,Female,South,2025-10-16 22:58:18.139129,0,3,High,0.5201033162799404,1
7263,62,3115.43880049209,7,Truck,Female,North,2025-08-11 22:58:18.139131,0,9,High,0.8263087636975561,1
7264,28,8507.679272407286,6,Truck,Male,East,2025-07-01 22:58:18.139132,0,0,Medium,0.8762023317459833,1
7265,31,59452.78233989061,5,Car,Female,South,2024-12-07 22:58:18.139134,0,8,Low,0.6557707113782623,1
7266,19,18262.86235824033,6,Car,Male,South,2024-11-24 22:58:18.139136,4,7,Medium,0.32963137560218536,0
7267,57,58581.505235989294,8,Truck,Male,North,2025-01-06 22:58:18.139137,3,1,High,0.5664949252334632,1
7268,20,12586.829958503087,3,Truck,Male,East,2025-03-28 22:58:18.139139,0,3,Medium,0.2011392991332192,0
7269,52,22943.477694425466,3,Car,Female,East,2024-11-06 22:58:18.139140,1,2,Low,0.7376472612362703,1
7270,50,45666.427781207094,5,Truck,Female,East,2025-07-31 22:58:18.139142,4,2,High,0.22881517943272037,0
7271,41,40151.14761981435,5,Bike,Male,East,2024-11-18 22:58:18.139144,3,5,Medium,0.7652979053948634,1
7272,36,35705.099195885225,1,Car,Female,East,2025-01-28 22:58:18.139145,4,6,Low,0.3852745928179633,0
7273,35,32734.15219669044,4,Bike,Female,South,2025-07-01 22:58:18.139147,2,7,High,0.37502174190164317,0
7274,66,50919.545732554936,9,Car,Male,North,2025-07-07 22:58:18.139149,4,6,High,0.2627758973463913,0
7275,69,15627.016644336778,8,Car,Male,North,2024-11-12 22:58:18.139150,4,8,Low,0.6800347242549023,1
7276,41,27663.31376562407,3,Car,Female,West,2024-11-17 22:58:18.139152,2,1,Medium,0.45619421939574817,0
7277,62,11016.232945074522,5,Car,Male,North,2025-05-10 22:58:18.139153,2,9,Low,0.2629340201081497,0
7278,52,36564.61255238085,5,Car,Male,South,2025-03-25 22:58:18.139155,2,3,High,0.4247062922886127,0
7279,18,16531.57660773657,7,Car,Female,West,2024-12-19 22:58:18.139156,4,1,Low,0.8454774839582408,1
7280,53,21362.839731916378,8,Car,Female,South,2025-05-16 22:58:18.139158,2,2,High,0.2244615054728927,0
7281,42,29332.541564164632,9,Truck,Female,North,2025-11-01 22:58:18.139160,0,9,Low,0.6683377412748501,1
7282,62,3552.6939707814154,7,Truck,Male,South,2025-07-20 22:58:18.139162,1,0,Medium,0.5507040849375091,1
7283,66,7332.400283408584,2,Truck,Male,South,2025-10-27 22:58:18.139163,1,7,Low,0.6183511894113622,1
7284,60,41783.894801076734,8,Bike,Female,North,2025-03-12 22:58:18.139165,2,4,High,0.47415117974362164,0
7285,51,26880.25888161542,8,Car,Female,South,2025-04-21 22:58:18.139167,3,4,Medium,0.5370791959216972,1
7286,42,52157.83287599393,2,Truck,Male,West,2025-07-01 22:58:18.139168,4,7,High,0.7315088674115924,1
7287,33,42290.976211363566,6,Truck,Female,West,2024-11-29 22:58:18.139170,1,8,Medium,0.5382248697654699,1
7288,51,2469.854615544702,1,Truck,Female,East,2025-07-12 22:58:18.139172,0,8,High,0.46340237368765647,0
7289,46,37769.31518449382,7,Car,Male,West,2025-05-24 22:58:18.139174,3,9,High,0.3930278861060148,0
7290,36,7436.0422314635525,2,Car,Male,West,2024-11-08 22:58:18.139176,3,8,High,0.5153505572738313,1
7291,40,47294.12442784867,5,Bike,Female,North,2025-06-21 22:58:18.139177,0,1,Medium,0.6030034707091079,1
7292,36,59507.44592015311,7,Bike,Female,West,2024-12-20 22:58:18.139179,4,6,High,0.4621375369865128,0
7293,42,32809.53006600767,9,Car,Male,North,2025-11-02 22:58:18.139180,4,6,Low,0.8306912153966968,1
7294,33,41601.21101125956,1,Bike,Male,West,2024-11-30 22:58:18.139182,2,3,High,0.8971617101705671,1
7295,68,15764.22133189559,9,Truck,Male,North,2024-11-22 22:58:18.139184,0,4,High,0.34288295085414855,0
7296,26,27380.669137720026,5,Bike,Male,North,2025-06-04 22:58:18.139185,0,5,Medium,0.6509852151259007,1
7297,18,51653.529269710256,6,Truck,Female,South,2025-04-13 22:58:18.139187,0,6,High,0.3443059195809519,0
7298,59,11710.53096928257,8,Bike,Male,West,2025-04-11 22:58:18.139188,2,1,High,0.5787356399901826,1
7299,36,17401.0651255982,2,Truck,Male,North,2025-07-23 22:58:18.139189,1,9,High,0.4753046755496638,0
7300,50,27835.15316658975,7,Bike,Female,West,2025-02-25 22:58:18.139191,4,1,High,0.37178934947641556,0
7301,51,43310.43572695281,4,Bike,Female,East,2025-04-07 22:58:18.139192,2,1,High,0.4394544610972315,0
7302,33,23801.26937814908,9,Car,Female,South,2025-06-16 22:58:18.139194,2,4,Low,0.28633858903695664,0
7303,61,55808.472227414226,6,Car,Male,South,2025-04-15 22:58:18.139195,2,5,Low,0.2556424889103168,0
7304,57,7478.508973585712,7,Truck,Female,North,2025-06-01 22:58:18.139197,0,5,Medium,0.5150880567995704,1
7305,35,23506.643457601156,6,Car,Male,West,2025-03-17 22:58:18.139199,2,2,Medium,0.7706824681140352,1
7306,51,43119.339158848474,8,Truck,Male,South,2024-12-29 22:58:18.139200,1,3,Low,0.6780301783604326,1
7307,42,15107.232408366563,6,Car,Female,South,2025-06-15 22:58:18.139202,3,6,Medium,0.6167325564455892,1
7308,62,40071.96178532103,7,Car,Male,South,2025-04-01 22:58:18.139203,2,6,Low,0.49435331775638,0
7309,23,11524.583577186064,8,Truck,Female,North,2025-07-26 22:58:18.139205,1,5,Low,0.527986428317917,1
7310,38,5246.85652197781,1,Bike,Female,East,2025-10-29 22:58:18.139206,0,0,Medium,0.21504750869046035,0
7311,23,9018.911571421635,4,Truck,Male,North,2025-04-03 22:58:18.139208,3,9,Medium,0.8580984613978,1
7312,49,55939.11742177981,6,Truck,Male,East,2025-07-28 22:58:18.139209,4,5,High,0.4176035629402101,0
7313,58,34001.55121049398,1,Truck,Male,South,2025-08-31 22:58:18.139211,4,0,Low,0.8401191674805799,1
7314,65,48188.054977819644,4,Car,Female,East,2025-09-15 22:58:18.139212,0,4,Low,0.701375174909673,1
7315,60,21293.96105249297,6,Car,Female,North,2025-10-18 22:58:18.139214,0,5,Low,0.5932046056965699,1
7316,56,36374.2015773559,7,Car,Female,North,2025-05-10 22:58:18.139216,4,6,Medium,0.5116496942611608,1
7317,48,30707.22375488951,6,Truck,Male,West,2024-11-27 22:58:18.139217,0,7,Low,0.4260777289989508,0
7318,59,56852.80164533305,4,Bike,Female,West,2025-07-06 22:58:18.139219,4,8,Low,0.646813847611606,1
7319,27,45359.3288911384,7,Bike,Female,North,2025-03-04 22:58:18.139220,0,5,Medium,0.8791583266620269,1
7320,47,44371.47262680159,2,Truck,Female,West,2025-08-14 22:58:18.139222,4,6,Low,0.7630280938320877,1
7321,69,4688.4896271882135,6,Truck,Male,South,2025-05-15 22:58:18.139223,1,3,Low,0.47379028668666223,0
7322,35,33880.84080221408,5,Bike,Male,East,2025-02-18 22:58:18.139225,0,9,High,0.537522301493776,1
7323,41,29085.50432630526,2,Car,Male,North,2025-10-08 22:58:18.139226,4,6,High,0.5279192967544946,1
7324,69,55814.851463159284,9,Truck,Female,North,2025-07-06 22:58:18.139228,0,9,High,0.3816807001780714,0
7325,26,16925.83531499287,7,Bike,Female,West,2025-08-15 22:58:18.139229,4,0,Low,0.7931016826450592,1
7326,48,17650.34029088347,3,Bike,Male,North,2025-08-15 22:58:18.139231,4,2,High,0.684983486615532,1
7327,32,25858.082435127024,7,Bike,Male,West,2025-01-22 22:58:18.139232,3,0,Medium,0.6182739528709629,1
7328,21,16115.443377569809,6,Car,Female,South,2025-08-22 22:58:18.139234,0,7,High,0.5033107881053928,1
7329,57,9492.667232907472,7,Bike,Female,North,2025-03-27 22:58:18.139236,1,2,Medium,0.3673001885304822,0
7330,26,51730.06110574645,4,Bike,Female,South,2025-05-29 22:58:18.139237,2,6,Medium,0.6478629280236794,1
7331,62,34380.038415427116,8,Bike,Male,South,2025-06-05 22:58:18.139239,2,1,Medium,0.36573595311720225,0
7332,26,51959.037699480876,8,Truck,Male,North,2025-07-31 22:58:18.139240,0,4,Low,0.20616367816055436,0
7333,43,50205.81639341436,7,Truck,Male,West,2025-08-13 22:58:18.139242,4,2,Medium,0.24664686766851618,0
7334,21,18358.456577800924,7,Truck,Male,West,2025-06-23 22:58:18.139244,4,9,Low,0.6858075963144874,1
7335,34,33768.771770807885,8,Bike,Female,South,2025-02-28 22:58:18.139245,1,2,Medium,0.46428371553831665,0
7336,33,6826.626758924086,1,Bike,Female,West,2025-07-11 22:58:18.139247,0,4,Low,0.34448539715451754,0
7337,32,55084.609273783986,6,Car,Female,West,2025-08-03 22:58:18.139248,2,7,Medium,0.36650694586990734,0
7338,52,25447.23747377888,2,Bike,Male,South,2025-04-21 22:58:18.139250,1,1,Medium,0.5461285686769026,1
7339,69,24833.21866556324,1,Car,Male,North,2025-09-17 22:58:18.139252,0,3,Low,0.8338125062773181,1
7340,22,19559.811495841288,7,Bike,Female,North,2025-04-08 22:58:18.139253,0,3,High,0.3881571071817386,0
7341,22,28718.49719322082,6,Car,Male,East,2025-06-01 22:58:18.139255,0,4,Medium,0.6588176678495135,1
7342,37,16602.04441963599,5,Truck,Male,North,2024-11-18 22:58:18.139256,3,5,Medium,0.7779127747117751,1
7343,32,23741.431822214665,5,Bike,Female,West,2025-09-06 22:58:18.139258,1,8,High,0.5420786432275652,1
7344,35,48396.928817923144,9,Car,Male,East,2025-04-09 22:58:18.139259,0,4,Medium,0.21892297899218136,0
7345,64,50386.81920793997,9,Truck,Male,East,2025-07-27 22:58:18.139261,1,9,Low,0.7573191761311824,1
7346,19,19642.583702453936,6,Truck,Female,East,2025-03-11 22:58:18.139263,2,7,Low,0.8155569558517801,1
7347,46,29202.836972061697,3,Bike,Female,North,2025-06-12 22:58:18.139265,0,4,Medium,0.22172944524318422,0
7348,30,52681.54702424303,7,Car,Female,East,2024-12-06 22:58:18.139266,4,2,Medium,0.281341037793566,0
7349,21,5055.053246122434,4,Car,Male,East,2024-12-03 22:58:18.139268,0,5,Low,0.26092105538163024,0
7350,59,53570.40779575556,5,Car,Female,East,2024-11-19 22:58:18.139269,0,3,High,0.3548262967412574,0
7351,62,14712.692047835239,7,Truck,Female,North,2025-04-12 22:58:18.139271,1,4,Medium,0.5472030518838364,1
7352,27,41355.276164433795,7,Car,Male,North,2025-07-11 22:58:18.139272,1,7,Low,0.2233399073597688,0
7353,48,35787.99839030681,8,Truck,Male,North,2025-01-16 22:58:18.139274,3,3,High,0.3183213241542927,0
7354,58,34070.56339497662,1,Car,Female,North,2025-03-23 22:58:18.139275,0,6,Medium,0.485075939397154,0
7355,25,51842.89303566364,5,Truck,Female,South,2024-11-11 22:58:18.139277,2,2,Medium,0.6431490762943417,1
7356,20,7891.184331390354,9,Bike,Male,North,2025-01-31 22:58:18.139278,1,3,High,0.8367088301304828,1
7357,65,22127.62546888689,7,Truck,Male,West,2025-03-15 22:58:18.139280,3,7,Medium,0.7809077990241009,1
7358,63,33218.6592879964,2,Car,Male,East,2024-12-26 22:58:18.139281,4,7,Medium,0.23773802362036772,0
7359,26,49054.75352887031,1,Truck,Female,North,2025-09-07 22:58:18.139283,4,8,Low,0.8768479202663038,1
7360,47,14553.698837876947,8,Car,Male,West,2024-12-18 22:58:18.139284,3,3,High,0.3869166144809095,0
7361,28,48569.930799708025,9,Bike,Female,West,2025-04-04 22:58:18.139286,4,9,Medium,0.4544767891956836,0
7362,52,25179.031984648274,5,Truck,Female,West,2025-06-18 22:58:18.139287,0,3,Low,0.25216149181601727,0
7363,54,12957.003673154333,6,Bike,Female,South,2025-08-01 22:58:18.139288,1,4,Medium,0.8552338911262807,1
7364,59,46021.21354572199,2,Truck,Male,South,2025-08-22 22:58:18.139290,2,4,Low,0.5821414196772856,1
7365,30,7272.136285523774,5,Truck,Male,South,2025-04-05 22:58:18.139291,4,2,Medium,0.5614162953968808,1
7366,53,31856.50769637569,4,Bike,Female,West,2025-02-08 22:58:18.139293,0,0,Medium,0.21063781111566418,0
7367,30,5704.795463989528,8,Bike,Female,North,2025-03-28 22:58:18.139294,1,9,Medium,0.20240642529840558,0
7368,29,22672.235599151678,8,Truck,Male,West,2025-08-28 22:58:18.139296,0,0,Medium,0.6775496390230715,1
7369,54,36862.45434237077,5,Truck,Female,South,2025-05-07 22:58:18.139297,0,7,Medium,0.5375957677922103,1
7370,27,34254.70140625836,8,Truck,Male,South,2025-04-13 22:58:18.139299,1,3,High,0.5553008928367839,1
7371,26,25470.01423847066,6,Bike,Female,South,2025-02-18 22:58:18.139300,4,9,High,0.6551611128412068,1
7372,69,26884.78365038271,6,Car,Male,North,2024-12-29 22:58:18.139302,4,1,High,0.3021592850631888,0
